Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_null,MasVnrArea_null,GarageYrBlt_null
1221,20,RL,4.189654742026425,8.961879012677683,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,42.0,42.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312.0,LwQ,0.0,0.0,912.0,GasA,TA,Y,SBrkr,6.815639990074331,0.0,0,6.815639990074331,0,0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,42.0,Unf,1,288.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,11,2006,WD,Abnorml,11.652687407345388,0,0,0
1222,20,RL,4.007333185232471,9.017968479328726,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,40.0,40.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250.0,LwQ,492.0,210.0,952.0,GasA,Ex,Y,SBrkr,7.099201743553092,0.0,0,7.099201743553092,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,40.0,Unf,1,322.0,TA,TA,Y,0.0,63.0,0.0,0,0.0,0,Missing,0,8,2008,WD,Normal,11.805595078933049,0,0,0
1223,50,RL,4.356708826689592,9.25874951118387,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,58.0,57.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196.0,Unf,0.0,844.0,1040.0,GasA,Ex,Y,SBrkr,7.0630481633881725,678.0,0,7.520776415062797,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,58.0,Unf,1,315.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,GdWo,0,1,2007,WD,Normal,11.870599909242044,0,0,0
1224,20,RL,4.48863636973214,9.276128112514186,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,55.0,55.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756.0,Unf,0.0,1380.0,2136.0,GasA,TA,N,FuseA,7.666690200080086,0.0,0,7.666690200080086,0,0,2,0,4,1,TA,7,Mod,0,Missing,Detchd,55.0,Unf,2,528.0,TA,TA,Y,0.0,30.0,0.0,0,0.0,0,MnPrv,0,10,2006,WD,Normal,11.834284063781393,0,0,0
1225,60,RL,4.0943445622221,9.641083287268616,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,4.0,3.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724.0,Unf,0.0,64.0,788.0,GasA,Ex,Y,SBrkr,6.669498089857879,702.0,0,7.306531398939505,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,4.0,Fin,2,388.0,TA,TA,Y,100.0,75.0,0.0,0,0.0,0,Missing,0,2,2008,WD,Normal,12.122691036591123,0,0,0
1226,80,RL,4.174387269895637,9.257414779362112,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,49.0,49.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507.0,Unf,0.0,81.0,588.0,GasA,Ex,Y,SBrkr,7.037027614686276,0.0,0,7.037027614686276,0,1,1,0,3,1,TA,6,Typ,0,Missing,Attchd,49.0,RFn,1,264.0,TA,TA,Y,224.0,0.0,0.0,0,0.0,0,Rare,0,6,2007,WD,Normal,11.884489021402711,0,0,0
1227,60,RL,4.454347296253507,9.588639812011577,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,1.0,1.0,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,894.0,894.0,GasA,Ex,Y,SBrkr,6.795705775173514,1039.0,0,7.566828479208331,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,1.0,Fin,3,668.0,TA,TA,Y,100.0,18.0,0.0,0,0.0,0,Missing,0,1,2008,WD,Normal,12.273731294003989,0,0,0
1228,20,RL,4.276666119016055,9.090655529030203,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,43.0,0.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0.0,317.0,912.0,GasA,Ex,Y,SBrkr,6.815639990074331,0.0,0,6.815639990074331,1,0,1,0,2,1,Gd,5,Typ,0,Missing,Detchd,16.0,Unf,2,576.0,TA,TA,Y,0.0,240.0,0.0,0,0.0,0,Missing,0,12,2008,WD,Normal,11.898187865760873,0,0,0
1229,120,RL,4.174387269895637,9.078978053779355,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,0.0,0.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540.0,Unf,0.0,162.0,1702.0,GasA,Ex,Y,SBrkr,7.43955930913332,0.0,0,7.43955930913332,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,0.0,Fin,3,1052.0,TA,TA,Y,0.0,72.0,0.0,0,0.0,0,Missing,0,10,2008,New,Partial,12.813917896253697,0,0,0
1230,80,RL,4.248495242049359,8.9758830607617,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,48.0,48.0,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666.0,Unf,0.0,409.0,1075.0,GasA,Gd,Y,SBrkr,7.317876198626496,0.0,0,7.317876198626496,0,0,2,0,4,1,TA,7,Rare,0,Missing,Basment,48.0,Unf,1,404.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,GdWo,0,8,2008,WD,Normal,11.751942365440728,0,0,0
1231,90,RL,4.23410650459726,9.846387960495555,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Rare,Duplex,1.5Fin,5,5,30.0,30.0,Rare,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498.0,Rec,211.0,652.0,1361.0,GasA,Ex,Y,SBrkr,7.215975002651466,1259.0,0,7.8709295967551425,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,30.0,RFn,2,600.0,TA,TA,N,155.0,24.0,145.0,0,0.0,0,Missing,8300,8,2007,WD,Normal,12.154779351142624,1,0,0
1232,90,RL,4.248495242049359,8.952605375892354,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,44.0,44.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803.0,Unf,0.0,303.0,1106.0,GasA,TA,Y,SBrkr,7.081708586105575,0.0,0,7.081708586105575,1,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,44.0,Unf,2,540.0,TA,TA,Y,0.0,18.0,0.0,0,0.0,0,GdWo,0,5,2006,WD,Normal,11.794337924408413,0,0,0
1233,90,RL,4.248495242049359,9.194414221425923,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,45.0,45.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.1098794630722715,0.0,0,7.1098794630722715,0,0,2,0,2,2,TA,6,Typ,0,Missing,Rare,45.0,Unf,2,462.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,3,2007,WD,Normal,11.53076538309856,0,0,0
1234,20,RL,4.23410650459726,9.405907155520158,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,51.0,51.0,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000.0,Unf,0.0,188.0,1188.0,GasA,Fa,Y,SBrkr,7.080026499922591,0.0,0,7.080026499922591,1,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,51.0,RFn,2,531.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,MnPrv,0,5,2010,COD,Abnorml,11.863582336583399,1,0,0
1235,70,RH,4.007333185232471,9.050758302151717,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,97.0,58.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0.0,Unf,0.0,940.0,940.0,GasA,TA,N,FuseA,6.931471805599453,940.0,0,7.582738488914411,0,0,1,1,4,1,TA,7,Typ,0,Missing,Missing,28.0,Missing,0,0.0,Missing,Missing,N,0.0,192.0,0.0,0,0.0,0,Missing,0,11,2008,WD,Abnorml,11.77528972943772,0,0,1
1236,70,RL,4.564348191467836,9.482807278621483,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,92.0,56.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0.0,747.0,747.0,GasA,Gd,Y,FuseF,6.79346613258001,892.0,0,7.486613313139955,0,0,1,1,4,1,TA,9,Typ,0,Missing,Detchd,92.0,Unf,1,180.0,Fa,Fa,N,203.0,40.0,0.0,0,0.0,0,Missing,0,7,2006,WD,Normal,11.841415931849784,0,0,0
1237,160,RL,3.58351893845611,7.873978379604501,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,7.0,7.0,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,6.638567789166521,862.0,0,7.3938782901077555,0,0,2,1,2,1,Gd,6,Typ,0,Missing,BuiltIn,7.0,RFn,2,474.0,TA,TA,Y,0.0,27.0,0.0,0,0.0,0,Missing,0,6,2010,WD,Normal,12.075394321888057,0,0,0
1238,60,RL,3.713572066704308,9.424887076064874,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2.0,1.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,6.741700694652055,1101.0,0,7.5745584842024805,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2.0,Fin,2,434.0,TA,TA,Y,100.0,48.0,0.0,0,0.0,0,Missing,0,9,2006,WD,Normal,12.180754837545884,0,0,0
1239,20,RL,4.143134726391533,9.478227817099784,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Rare,Norm,1Fam,1Story,6,5,1.0,1.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,1141.0,GasA,Ex,Y,SBrkr,7.039660349862076,0.0,0,7.039660349862076,0,0,1,1,3,1,TA,6,Typ,0,Missing,Detchd,1.0,Unf,2,484.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,3,2006,WD,Abnorml,11.867097278690842,0,0,0
1240,20,RL,4.1588830833596715,9.109082539901955,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,1.0,1.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,0.0,1048.0,1476.0,GasA,Ex,Y,SBrkr,7.302496423727326,0.0,0,7.302496423727326,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,1.0,RFn,2,472.0,TA,TA,Y,120.0,33.0,0.0,0,0.0,0,Missing,0,12,2007,WD,Normal,12.490875577231112,0,0,0
1241,60,RL,4.174387269895637,9.006754319877503,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,5.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550.0,Unf,0.0,334.0,884.0,GasA,Ex,Y,SBrkr,6.784457062637643,884.0,0,7.477604243197589,1,0,2,1,3,1,Gd,8,Typ,0,Missing,Attchd,5.0,RFn,2,543.0,TA,TA,Y,0.0,63.0,0.0,0,0.0,0,Missing,0,7,2008,WD,Normal,12.323411137947407,0,0,0
1242,20,RL,4.418840607796598,9.195125206169703,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,0.0,0.0,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,7.4318919168078,0.0,0,7.4318919168078,0,0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,0.0,RFn,3,954.0,TA,TA,Y,0.0,56.0,0.0,0,0.0,0,Missing,0,6,2007,New,Partial,12.422505731952896,0,0,0
1243,85,RL,4.442651256490317,9.270964993792617,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,36.0,36.0,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885.0,LwQ,168.0,0.0,1053.0,GasA,TA,Y,SBrkr,7.067319848653476,0.0,0,7.067319848653476,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,36.0,RFn,2,528.0,TA,TA,Y,0.0,120.0,0.0,0,0.0,0,MnPrv,0,1,2010,WD,Family,12.043553716032399,0,0,0
1244,20,RL,4.672828834461906,9.53899642739739,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,0.0,0.0,Gable,CompShg,VinylSd,VinylSd,Rare,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,Ex,Y,SBrkr,7.638198244285779,0.0,0,7.638198244285779,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,0.0,Fin,3,850.0,TA,TA,Y,216.0,229.0,0.0,0,0.0,0,Missing,0,9,2006,New,Partial,13.049792684569493,0,1,0
1245,70,RL,4.23410650459726,9.344434106456882,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,77.0,56.0,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,792.0,792.0,GasA,Fa,Y,SBrkr,6.674561391814426,725.0,0,7.324489979348532,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,75.0,Unf,2,400.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,6,2006,WD,Normal,12.345834587905333,1,0,0
1246,80,RL,4.356708826689592,9.400133943608838,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,23.0,4.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,7.038783541388542,728.0,0,7.532623618788788,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,23.0,Fin,2,477.0,TA,TA,Y,268.0,112.0,0.0,0,147.0,0,Missing,0,1,2007,WD,Abnorml,12.089538829274222,0,0,0
1247,60,FV,4.174387269895637,9.002701007197938,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1.0,0.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,Ex,Y,SBrkr,6.628041376179533,797.0,0,7.347943823148687,0,0,2,1,3,1,Gd,6,Typ,0,Missing,Attchd,1.0,RFn,2,615.0,TA,TA,Y,0.0,45.0,0.0,0,0.0,0,Missing,0,3,2006,New,Partial,12.136186518066006,0,0,0
1248,80,RL,4.23410650459726,9.419628376999952,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,34.0,34.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539.0,Unf,0.0,473.0,1012.0,GasA,TA,Y,SBrkr,6.9411900550683745,0.0,0,6.9411900550683745,1,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,34.0,Unf,3,888.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,5,2010,WD,Normal,12.042965307660024,1,0,0
1249,75,RM,4.0943445622221,9.169518377455928,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,Rare,6,5,91.0,58.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319.0,Unf,0.0,416.0,735.0,Rare,Fa,N,SBrkr,7.033506484287697,924.0,0,7.629489916393995,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,58.0,Unf,2,396.0,Fa,Fa,P,0.0,0.0,0.0,0,0.0,0,Missing,0,4,2008,WD,Normal,11.771436160121729,0,0,0
1250,20,RL,4.0943445622221,8.881836305004146,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,57.0,57.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534.0,Rec,96.0,246.0,876.0,GasA,TA,Y,SBrkr,6.895682697747868,0.0,0,6.895682697747868,0,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,57.0,Unf,1,276.0,TA,TA,Y,0.0,80.0,0.0,0,0.0,0,Missing,0,5,2007,WD,Normal,11.686878772093667,0,0,0
1251,20,RL,4.532599493153256,9.320091235935301,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,42.0,42.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065.0,Unf,0.0,1045.0,2110.0,GasA,Ex,Y,SBrkr,7.6544432264701125,0.0,0,7.6544432264701125,1,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,42.0,Fin,2,522.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,4,2010,WD,Normal,12.404923504275338,0,0,0
1252,120,RL,4.23410650459726,8.0507033814703,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,3.0,3.0,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,7.247792581767846,0.0,0,7.247792581767846,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,3.0,RFn,2,478.0,TA,TA,Y,148.0,36.0,0.0,0,0.0,0,Missing,0,3,2006,WD,Normal,12.053795210084596,1,0,0
1253,20,RL,4.127134385045092,9.196038587265322,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,41.0,41.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,354.0,864.0,GasA,TA,Y,SBrkr,6.773080375655535,0.0,0,6.773080375655535,1,0,1,0,3,1,TA,5,Typ,0,Missing,Attchd,41.0,RFn,1,288.0,TA,TA,Y,33.0,0.0,0.0,0,0.0,0,GdWo,600,11,2009,WD,Normal,11.77528972943772,0,0,0
1254,60,RL,4.23410650459726,9.772353284511327,Pave,IR1,Lvl,AllPub,Inside,Gtl,Rare,Norm,Norm,1Fam,2Story,7,7,33.0,4.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125.0,ALQ,0.0,36.0,1192.0,GasA,TA,Y,SBrkr,7.323830566202317,651.0,0,7.681099001536359,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,33.0,RFn,2,518.0,TA,TA,Y,220.0,47.0,0.0,0,0.0,0,MnPrv,0,7,2007,WD,Normal,12.591335046320818,1,0,0
1255,60,RL,4.0943445622221,8.843759381917984,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,5.0,4.0,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,746.0,746.0,GasA,Ex,Y,SBrkr,6.633318433280377,896.0,0,7.412160334945205,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,5.0,Fin,2,397.0,TA,TA,Y,178.0,128.0,0.0,0,0.0,0,Missing,0,7,2008,WD,Normal,12.016122061571728,0,0,0
1256,50,RM,3.9512437185814275,8.738735461363474,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,76.0,57.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425.0,Unf,0.0,459.0,884.0,GasA,TA,Y,FuseA,6.8658910748834385,408.0,0,7.220373836723949,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,29.0,Unf,1,560.0,TA,TA,Y,0.0,0.0,0.0,0,120.0,0,Missing,0,11,2007,WD,Normal,11.755871643580617,0,0,0
1257,20,RL,4.51085950651685,9.5682245844549,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,14.0,14.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,0.0,672.0,1986.0,GasA,Ex,Y,SBrkr,7.594381242551817,0.0,0,7.594381242551817,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,14.0,Fin,2,691.0,TA,TA,Y,262.0,36.0,0.0,0,0.0,0,Missing,0,8,2008,WD,Normal,12.616525295149378,0,0,0
1258,30,RL,4.02535169073515,8.308938252595778,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,87.0,59.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,6.761572768804055,0.0,0,6.761572768804055,0,0,1,0,2,1,TA,4,Typ,0,Missing,Missing,29.0,Missing,0,0.0,Missing,Missing,Y,0.0,96.0,0.0,0,0.0,0,Missing,0,7,2009,WD,Normal,11.511924964636645,0,0,1
1259,80,RL,4.07753744390572,9.168163293076997,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,3.0,3.0,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655.0,Unf,0.0,201.0,856.0,GasA,Ex,Y,SBrkr,7.061334366910438,0.0,0,7.061334366910438,1,0,2,0,2,1,Gd,5,Typ,0,Missing,Attchd,3.0,Fin,2,400.0,TA,TA,Y,212.0,0.0,0.0,0,0.0,0,Missing,0,7,2008,WD,Normal,12.154779351142624,0,0,0
1260,20,RL,4.174387269895637,9.185022563991893,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,39.0,39.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,LwQ,438.0,14.0,1054.0,GasA,Gd,Y,SBrkr,6.960347729101308,0.0,0,6.960347729101308,1,0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,39.0,Unf,2,460.0,TA,TA,Y,180.0,0.0,0.0,0,80.0,0,Missing,0,7,2008,WD,Normal,11.925035115797062,0,0,0
1261,60,RL,4.23410650459726,10.11382951201313,Pave,Rare,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,10.0,10.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,841.0,841.0,GasA,Ex,Y,SBrkr,6.79346613258001,783.0,0,7.423568444259167,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,10.0,Fin,2,502.0,TA,TA,Y,0.0,103.0,0.0,0,0.0,0,Missing,0,6,2009,WD,Normal,12.106252310247962,1,0,0
1262,20,RL,4.382026634673881,9.169518377455928,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,53.0,53.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504.0,Unf,0.0,546.0,1050.0,GasA,Gd,Y,SBrkr,6.956545443151569,0.0,0,6.956545443151569,0,0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,53.0,Unf,1,338.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,6,2009,WD,Normal,11.766792188927278,0,0,0
1263,50,RL,4.23410650459726,9.328123407632566,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,52.0,20.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1104.0,1104.0,GasA,Ex,Y,FuseA,7.00669522683704,684.0,0,7.488852955733459,1,0,1,0,5,1,TA,8,Min2,2,TA,Attchd,52.0,Unf,1,304.0,TA,TA,Y,120.0,0.0,0.0,0,0.0,0,Missing,0,11,2009,WD,Normal,11.992260421644849,1,0,0
